//SQLite data types: https://www.sqlite.org/datatype3.html,,,,,,,,,,,,,,,,,,,,,,,
//wget -O azq_global_element_info_list.csv https://docs.google.com/spreadsheets/d/1ddl-g_qyoMYLF8PMkjrYPrpXusdinTZxsWLQOzJ6xu8/export?format=csv,,,,,,,,,,,,,,,,,,,,,,,
id,var_name,csharp_oldname,db_table,var_type,db_type,val_min,val_max,n_arg_max,name,expiry (millis),definition,category,omit_param_check,,,,,,,,,,
8149,nr_serv_cell_info_rs_rssi_rx2,,nr_cell_meas,Double,double,-130,-20,4,,2000,,NR,,,,,,,,,,,
8150,nr_serv_cell_info_rs_rssi_rx3,,nr_cell_meas,Double,double,-130,-20,4,,2000,,NR,,,,,,,,,,,
8151,nr_serv_cell_info_rs_rssi_rx4,,nr_cell_meas,Double,double,-130,-20,4,,2000,,NR,,,,,,,,,,,
8152,nr_cqi,,nr_deb_stat,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8155,nr_endc_total_tx_power,,nr_deb_stat,Double,double,,,1,,2000,,NR,,,,,,,,,,,
8156,nr_dl_bler,,nr_deb_stat,Double,double,,,1,,2000,NR PDSCH BLER (present in exynos ori azm and qc/meritech processed_azm),NR,,,,,,,,,,,
8330,nr_ul_bler,,nr_deb_stat,Double,double,,,1,,2000,"NR PUSCH BLER (not present in qc/meritech as of the time of this writing. For samsung/exynos/shannon, it is a 'common' message therefore not exactly clear if it is PUSCH - awaiting confirmation from ss - but likely it is)",NR,,,,,,,,,,,
8157,nr_pdsch_sinr,,nr_deb_stat,Double,double,-130,-20,4,,2000,,NR,,,,,,,,,,,
8158,nr_mac_tp_ul_kbps,,nr_mac_throughput,Double,double,,,1,,2000,,NR,,,,,,,,,,,
8159,nr_mac_tp_dl_kbps,,nr_mac_throughput,Double,double,,,1,,2000,,NR,,,,,,,,,,,
8160,nr_rlc_ul_tp_kbps,,nr_deb_stat,Double,double,,,1,,2000,,NR,,,,,,,,,,,
8161,nr_rlc_dl_tp_kbps,,nr_deb_stat,Double,double,,,1,,2000,,NR,,,,,,,,,,,
8162,nr_pdcp_ul_tp_kbps,,nr_pdcp_throughput,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
8163,nr_pdcp_dl_tp_kbps,,nr_pdcp_throughput,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8166,nr_rlc_ul_tp_mbps,,nr_deb_stat,Double,double,,,1,,2000,,NR,,,,,,,,,,,
8167,nr_rlc_dl_tp_mbps,,nr_deb_stat,Double,double,,,1,,2000,,NR,,,,,,,,,,,
8168,nr_pdcp_ul_tp_mbps,,nr_pdcp_throughput,Double,double,,,1,,2000,,NR,,,,,,,,,,,
8169,nr_pdcp_dl_tp_mbps,,nr_pdcp_throughput,Double,double,,,1,,2000,,NR,,,,,,,,,,,
8170,nr_prach_tx_power,,nr_deb_stat,Double,double,,,1,,2000,,NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8172,nr_rlc_dl_type,,nr_rlc_statistics,Integer,smallint,,,32,,2000,"nr rlc type; 1:SRB, 2: DRB",NR,,,,,,,,,,,
8173,nr_rlc_dl_mode,,nr_rlc_statistics,Integer,smallint,,,32,,2000,"nr rlc mode; 0:TM, 1:UM, 2:AM",NR,,,,,,,,,,,
8174,nr_rlc_dl_radio_bearer_id,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8175,nr_rlc_dl_logical_channel_id,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8176,nr_rlc_dl_rx_pdu_count,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8177,nr_rlc_dl_rx_sdu_count,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8178,nr_rlc_dl_rerx_pdu_count,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8179,nr_rlc_dl_new_pdu_transmission_count,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8180,nr_rlc_ul_type,,nr_rlc_statistics,Integer,smallint,,,32,,2000,"nr rlc type; 1:SRB, 2: DRB",NR,,,,,,,,,,,
8181,nr_rlc_ul_mode,,nr_rlc_statistics,Integer,smallint,,,32,,2000,"nr rlc mode; 0:TM, 1:UM, 2:AM",NR,,,,,,,,,,,
8182,nr_rlc_ul_radio_bearer_id,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8183,nr_rlc_ul_logical_channel_id,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8184,nr_rlc_ul_rx_pdu_count,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8185,nr_rlc_ul_rx_sdu_count,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8186,nr_rlc_ul_rerx_pdu_count,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8187,nr_rlc_ul_new_pdu_transmission_count,,nr_rlc_statistics,Integer,int,,,32,,2000,,NR,,,,,,,,,,,
8188,nr_pdcp_dl_type,,nr_pdcp_statistics,Integer,smallint,,,35,,2000,"nr pdcp type; 1:SRB, 2: DRB",NR,,,,,,,,,,,
8189,nr_pdcp_dl_radio_bearer_id,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8190,nr_pdcp_dl_rlc_mode,,nr_pdcp_statistics,Integer,smallint,,,35,,2000,"nr pdcp rlc mode; 0:TM, 1:UM, 2:AM",NR,,,,,,,,,,,
8191,nr_pdcp_dl_rx_data_sdu,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8192,nr_pdcp_dl_rx_data_pdu,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8193,nr_pdcp_dl_rx_ctrl_sdu,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8194,nr_pdcp_dl_rx_ctrl_pdu,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8195,nr_pdcp_dl_rb_type,,nr_pdcp_statistics,Integer,smallint,,,35,,2000,"nr pdcp rx rb type; 1:MCG, 2:SCG, 3:SPLIT",NR,,,,,,,,,,,
8196,nr_pdcp_ul_type,,nr_pdcp_statistics,Integer,smallint,,,35,,2000,"nr pdcp type; 1:SRB, 2: DRB",NR,,,,,,,,,,,
8197,nr_pdcp_ul_radio_bearer_id,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8198,nr_pdcp_ul_rlc_mode,,nr_pdcp_statistics,Integer,smallint,,,35,,2000,"nr pdcp rlc mode; 0:TM, 1:UM, 2:AM",NR,,,,,,,,,,,
8199,nr_pdcp_ul_rx_data_sdu,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8200,nr_pdcp_ul_rx_data_pdu,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8201,nr_pdcp_ul_rx_ctrl_sdu,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8202,nr_pdcp_ul_rx_ctrl_pdu,,nr_pdcp_statistics,Integer,int,,,35,,2000,,NR,,,,,,,,,,,
8203,nr_pdcp_ul_rb_type,,nr_pdcp_statistics,Integer,smallint,,,35,,2000,"nr pdcp rx rb type; 1:MCG, 2:SCG, 3:SPLIT",NR,,,,,,,,,,,
8204,,,,,,,,,,,,,,,,,,,,,,,
8205,,,,,,,,,,,,,,,,,,,,,,,
8206,nr_dl_modulation_order,,nr_pdsch_stat,String,string,,,8,,2000,,NR,,,,,,,,,,,
8207,nr_ul_modulation_order,,nr_pusch_status,String,string,,,1,,2000,,NR,,,,,,,,,,,
8258,nr_format01_agg_lvl1,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 1 format 01 within 100ms,NR,,,,,,,,,,,
8259,nr_format01_agg_lvl2,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 2 format 01 within 100ms,NR,,,,,,,,,,,
8260,nr_format01_agg_lvl4,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 4 format 01 within 100ms,NR,,,,,,,,,,,
8261,nr_format01_agg_lvl8,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 8 format 01 within 100ms,NR,,,,,,,,,,,
8262,nr_format01_agg_lvl16,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 16 format 01 within 100ms,NR,,,,,,,,,,,
8263,nr_format11_agg_lvl1,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 1 format 11 within 100ms,NR,,,,,,,,,,,
8264,nr_format11_agg_lvl2,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 2 format 11 within 100ms,NR,,,,,,,,,,,
8265,nr_format11_agg_lvl4,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 4 format 11 within 100ms,NR,,,,,,,,,,,
8266,nr_format11_agg_lvl8,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 8 format 11 within 100ms,NR,,,,,,,,,,,
8267,nr_format11_agg_lvl16,,nr_pdcch_stat,Integer,int,,,8,,2000,count of nr aggregation Level 16 format 11 within 100ms,NR,,,,,,,,,,,
8250,nr_pdcch_dl_grant_percent_avg,,nr_pdcch_stat,Double,double,,,8,,2000,Number of slots with PDSCH assignment / Total number of slots per second = (n_pdcch_dl_slots_granted_per_second*100.0) / (n_pdcch_cur_scs_slots_per_second),NR,,,,,,,,,,,
8251,nr_pdcch_ul_grant_percent_avg,,nr_pdcch_stat,Double,double,,,8,,2000,Number of slots with PUSCH assignment / Total number of slots per second = (n_pdcch_dl_slots_granted_per_second*100.0) / (n_pdcch_cur_scs_slots_per_second),NR,,,,,,,,,,,
8252,nr_pdcch_exynos_dl_grant_percent_avg,,nr_pdcch_stat,Double,double,,,8,,2000,Average percent of dl grants on pdcch from exynos L1 report (likely compared n slots used to n total slots for cur scs like nr_pdcch_dl_grant_percent_avg),NR,,,,,,,,,,,
8253,nr_pdcch_exynos_ul_grant_percent_avg,,nr_pdcch_stat,Double,double,,,8,,2000,Average percent of ul grants on pdcch from exynos L1 report (likely compared n slots used to n total slots for cur scs like nr_pdcch_ul_grant_percent_avg),NR,,,,,,,,,,,
8301,nr_pdcch_n_total_slots_per_second,,nr_pdcch_stat,Double,double,,,1,,2000,Params from nr_tdd_ul_dl_config scaled from periodicity millis to 1 second,NR,,,,,,,,,,,
8308,nr_pdcch_n_tdd_dl_slots_per_second,,nr_pdcch_stat,Double,double,,,1,,2000,Params from nr_tdd_ul_dl_config scaled from periodicity millis to 1 second,NR,,,,,,,,,,,
8360,nr_pdcch_n_tdd_ul_slots_per_second,,nr_pdcch_stat,Double,double,,,1,,2000,Params from nr_tdd_ul_dl_config scaled from periodicity millis to 1 second,NR,,,,,,,,,,,
8361,nr_pdcch_n_tdd_sp_slots_per_second,,nr_pdcch_stat,Double,double,,,1,,2000,Params from nr_tdd_ul_dl_config scaled from periodicity millis to 1 second,NR,,,,,,,,,,,
8362,nr_pdcch_n_dl_slots_granted_per_second,,nr_pdcch_stat,Integer,int,,,8,,2000,Number of slots with PDSCH assignment,NR,,,,,,,,,,,
8363,nr_pdcch_n_ul_slots_granted_per_second,,nr_pdcch_stat,Integer,int,,,8,,2000,Number of slots with PUSCH assignment,NR,,,,,,,,,,,
8364,nr_pdcch_dl_scheduling_rate_percent,,nr_pdcch_stat,Double,double,,,8,,2000,Number of slots with PDSCH assignment / Total number of slots with possible PDSCH assignment = (n_pdcch_dl_slots_granted_per_second*100.0) / (n_pdcch_cur_tdd_dl_slots_per_second (+ n_pdcch_cur_tdd_sp_slots_per_second if nr_tdd_p1_n_dl_symbols+nr_tdd_p2_n_dl_symbols > 0)),NR,,,,,,,,,,,
8365,nr_pdcch_ul_scheduling_rate_percent,,nr_pdcch_stat,Double,double,,,8,,2000,Number of slots with PUSCH assignment / Total number of slots with possible PUSCH assignment = (n_pdcch_ul_slots_granted_per_second*100.0) / (n_pdcch_cur_tdd_ul_slots_per_second (+ n_pdcch_cur_tdd_sp_slots_per_second if nr_tdd_p1_n_ul_symbols+nr_tdd_p2_n_ul_symbols > 0)),NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8366,nr_dl_rb_usage_percent,,nr_l1_dl_normalized_tp,Double,double,,,8,,2000,(nr_dl_rb*100.0) / nr_dl_rb_max,,,,,,,,,,,,
8367,nr_normalized_pdsch_tput_mbps,,nr_l1_dl_normalized_tp,Double,double,,,8,,2000,nr_pdsch_tput_mbps / ((nr_pdcch_dl_scheduling_rate_percent/100.0) * (nr_dl_rb_usage_percent/100.0)),,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8368,nr_ul_rb_usage_percent,,nr_l1_ul_normalized_tp,Double,double,,,8,,2000,(nr_ul_rb*100.0) / nr_ul_rb_max,,,,,,,,,,,,
8369,nr_normalized_pusch_tput_mbps,,nr_l1_ul_normalized_tp,Double,double,,,8,,2000,nr_pusch_tput_mbps / ((nr_pdcch_ul_scheduling_rate_percent/100.0) * (nr_ul_rb_usage_percent/100.0)),,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8268,nr_pdsch_rank1,,nr_pdsch_stat,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8269,nr_pdsch_rank2,,nr_pdsch_stat,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8270,nr_pdsch_rank3,,nr_pdsch_stat,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8271,nr_pdsch_rank4,,nr_pdsch_stat,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8272,nr_pdsch_rb_alloc,,nr_pdsch_stat,Integer,int,,,8,,2000,Last n rb allocated in last second (avg will be in nr_dl_rb element),NR,,,,,,,,,,,
8273,nr_rlc_ul_retx_rate_percent,,nr_rlc_statistics,Double,double,,,32,,2000,,NR,,,,,,,,,,,
8274,nr_contention_info,,nr_rach_stat,Integer,smallint,,,1,,2000,"0: invalid, 1: contention besed, 2: non contention based",NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8276,nr_preamble_index,,nr_rach_stat,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
8277,nr_rach_ssb_index,,nr_rach_stat,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
8278,nr_rach_ss_rsrp,,nr_rach_stat,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8280,nr_rach_result,,nr_rach_stat,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
8281,nr_prach_preamble_id,,nr_prach_status,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8282,nr_prach_transmission_count,,nr_prach_status,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8284,nr_prach_config_index,,nr_prach_status,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8285,nr_prach_msg1_subcarrier_spacing,,nr_prach_status,Integer,int,15,480,8,,2000,,NR,,,,,,,,,,,
8286,nr_prach_start_rb,,nr_prach_status,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8287,nr_prach_num_ssb,,nr_prach_status,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8288,nr_prach_ssb_idx,,nr_prach_status,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8289,nr_prach_tx_power_value,,nr_prach_status,Double,double,,,8,,2000,,NR,,,,,,,,,,,
8290,nr_prach_format,,nr_prach_status,String,string,,,8,,2000,,NR,,,,,,,,,,,
8291,nr_prach_rootsequence_type,,nr_prach_status,String,string,,,8,,2000,,NR,,,,,,,,,,,
8292,nr_prach_rootsequence_index,,nr_prach_status,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8293,nr_rach_backoff,,nr_rach_stat,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
8294,nr_rar_ta,,nr_rach_stat,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
8295,nr_pdsch_code_word_index,,nr_pdsch_status,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8296,nr_pdsch_transport_block_size,,nr_pdsch_status,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8297,nr_csi_ri,,nr_csi_report,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8299,nr_csi_cqi,,nr_csi_report,Integer,int,,,1,,2000,,NR,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
8306,nr_ul_numlayers,,nr_dci_01,Integer,int,1,2,8,,2000,,NR,,,,,,,,,,,
8315,nr_newtx_bler,,nr_harq_stat,Double,double,,,8,,2000,,NR,,,,,,,,,,,
8316,nr_retx1_bler,,nr_harq_stat,Double,double,,,8,,2000,,NR,,,,,,,,,,,
8317,nr_retx2_bler,,nr_harq_stat,Double,double,,,8,,2000,,NR,,,,,,,,,,,
8318,nr_retx3_bler,,nr_harq_stat,Double,double,,,8,,2000,,NR,,,,,,,,,,,
8319,nr_dl_residual_error_count,,nr_harq_stat,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8320,nr_ul_pusch_retx_ratio,,nr_harq_stat,Double,double,,,8,,2000,,NR,,,,,,,,,,,
8321,nr_newtx_ul_total_count,,nr_harq_stat,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8322,nr_ul_bwp_id,,nr_dci_01,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8323,nr_dl_bwp_id,,nr_dci_11,Integer,int,,,8,,2000,,NR,,,,,,,,,,,
8450,nr_reconfigwithsync_src_arfcn,,nr_reconfigwithsync_params,Integer,int,,,1,,,,,,,,,,,,,,,
8451,nr_reconfigwithsync_src_pci,,nr_reconfigwithsync_params,Integer,int,,,1,,,,,,,,,,,,,,,
8324,nr_reconfigwithsync_target_arfcn,,nr_reconfigwithsync_params,Integer,int,,,1,,,,NR,,,,,,,,,,,
8325,nr_reconfigwithsync_target_pci,,nr_reconfigwithsync_params,Integer,int,,,1,,,,NR,,,,,,,,,,,
8326,nr_reconfigwithsync_carrier_offset_to_carrier,,nr_reconfigwithsync_params,Integer,int,,,8,,,,NR,,,,,,,,,,,
8327,nr_reconfigwithsync_carrier_subcarrier_spacing_khz,,nr_reconfigwithsync_params,Integer,int,,,8,,,,NR,,,,,,,,,,,
8328,nr_reconfigwithsync_carrier_bandwidth_rbs,,nr_reconfigwithsync_params,Integer,int,,,8,,,,NR,,,,,,,,,,,
8329,nr_reconfigwithsync_carrier_bandwidth_mhz,,nr_reconfigwithsync_params,Double,double,,,8,,,,NR,,,,,,,,,,,
8331,nr_sinr_csirs_rx0,,nr_csirs_sinr,Double,double,,,4,samsung isr dc csirs sinr rx0,,,NR,,,,,,,,,,,
8332,nr_sinr_csirs_rx1,,nr_csirs_sinr,Double,double,,,4,samsung isr dc csirs sinr rx1,,,NR,,,,,,,,,,,
8333,nr_sinr_csirs_rx2,,nr_csirs_sinr,Double,double,,,4,samsung isr dc csirs sinr rx2,,,NR,,,,,,,,,,,
8334,nr_sinr_csirs_rx3,,nr_csirs_sinr,Double,double,,,4,samsung isr dc csirs sinr rx3,,,NR,,,,,,,,,,,
8335,nr_sib1_mcc,,nr_sib1_info,Integer,int,,,,nr_mcc,,,NR,,,,,,,,,,,
8336,nr_sib1_mnc,,nr_sib1_info,Integer,int,,,,nr_mnc,,,NR,,,,,,,,,,,
8337,nr_sib1_tac,,nr_sib1_info,Integer,int,,,,nr_trackingAreaCode,,,NR,,,,,,,,,,,
8338,nr_sib1_si_window_length,,nr_sib1_info,Integer,int,,,,nr_SI_SchedulingInfo__nr_si_WindowLength,,,NR,,,,,,,,,,,
8339,nr_sib1_nci,,nr_sib1_info,Integer,bigint,,,,nr_cellIdentity,,,NR,,,,,,,,,,,
8340,nr_sib1_gnb_id,,nr_sib1_info,Integer,int,,,,gNB Identity,,,,,,,,,,,,,,
8341,nr_sib1_local_cell_id,,nr_sib1_info,Integer,int,,,,,,,,,,,,,,,,,,
8342,nr_ta_offset,,nr_cellgroup_config,Integer,int,,,,nr_ServingCellConfigCommon__n_TimingAdvanceOffset,,,,,,,,,,,,,,
8343,nr_powercontrol_offset_ss,,nr_cellgroup_config,Integer,int,,,,nr_NZP_CSI_RS_Resource__powerControlOffsetSS,,,,,,,,,,,,,,
8344,nr_tdd_reference_scs_khz,,nr_tdd_ul_dl_config,Integer,int,,,,from L3: nr_TDD_UL_DL_ConfigCommon__nr_referenceSubcarrierSpacing,,,,,,,,,,,,,,
8345,nr_tdd_reference_scs_slot_duration_ms,,nr_tdd_ul_dl_config,Double,double,,,,mapped scs to slot duration,,,,,,,,,,,,,,
8346,nr_tdd_p1_dl_ul_transmission_periodicity_ms,,nr_tdd_ul_dl_config,Double,double,,,,from L3: nr_TDD_UL_DL_Pattern1__nr_dl_UL_TransmissionPeriodicity,,,,,,,,,,,,,,
8347,nr_tdd_p1_n_dl_slots,,nr_tdd_ul_dl_config,Integer,int,,,,from L3: nr_TDD_UL_DL_Pattern1__nr_nrofDownlinkSlots,,,,,,,,,,,,,,
8348,nr_tdd_p1_n_dl_symbols,,nr_tdd_ul_dl_config,Integer,int,,,,from L3: nr_TDD_UL_DL_Pattern1__nr_nrofDownlinkSymbols,,,,,,,,,,,,,,
8349,nr_tdd_p1_n_ul_slots,,nr_tdd_ul_dl_config,Integer,int,,,,from L3: nr_TDD_UL_DL_Pattern1__nr_nrofUplinkSlots,,,,,,,,,,,,,,
8350,nr_tdd_p1_n_ul_symbols,,nr_tdd_ul_dl_config,Integer,int,,,,from L3: nr_TDD_UL_DL_Pattern1__nr_nrofUplinkSymbols,,,,,,,,,,,,,,
8351,nr_tdd_p1_n_slots_per_period,,nr_tdd_ul_dl_config,Integer,int,,,,nr_tdd_p1_dl_ul_transmission_periodicity_ms / nr_tdd_reference_scs_slot_duration,,,,,,,,,,,,,,
8352,nr_tdd_p1_n_sp_slots,,nr_tdd_ul_dl_config,Integer,int,,,,nr_tdd_p1_n_slots_per_period - (nr_tdd_p1_n_dl_slots + nr_tdd_p1_n_ul_slots),,,,,,,,,,,,,,
8353,nr_tdd_p2_dl_ul_transmission_periodicity_ms,,nr_tdd_ul_dl_config,Double,double,,,,from L3: nr_TDD_UL_DL_Pattern2__nr_dl_UL_TransmissionPeriodicity,,,,,,,,,,,,,,
8354,nr_tdd_p2_n_dl_slots,,nr_tdd_ul_dl_config,Integer,int,,,,from L3: nr_TDD_UL_DL_Pattern2__nr_nrofDownlinkSlots,,,,,,,,,,,,,,
8355,nr_tdd_p2_n_dl_symbols,,nr_tdd_ul_dl_config,Integer,int,,,,from L3: nr_TDD_UL_DL_Pattern2__nr_nrofDownlinkSymbols,,,,,,,,,,,,,,
8356,nr_tdd_p2_n_ul_slots,,nr_tdd_ul_dl_config,Integer,int,,,,from L3: nr_TDD_UL_DL_Pattern2__nr_nrofUplinkSlots,,,,,,,,,,,,,,
8357,nr_tdd_p2_n_ul_symbols,,nr_tdd_ul_dl_config,Integer,int,,,,from L3: nr_TDD_UL_DL_Pattern2__nr_nrofUplinkSymbols,,,,,,,,,,,,,,
8358,nr_tdd_p2_n_slots_per_period,,nr_tdd_ul_dl_config,Integer,int,,,,nr_tdd_p2_dl_ul_transmission_periodicity_ms / nr_tdd_reference_scs_slot_duration,,,,,,,,,,,,,,
8359,nr_tdd_p2_n_sp_slots,,nr_tdd_ul_dl_config,Integer,int,,,,nr_tdd_p2_n_slots_per_period - (nr_tdd_p2_n_dl_slots + nr_tdd_p2_n_ul_slots),,,,,,,,,,,,,,
8380,nr_freqinfo_dl_carrier_list_n,,nr_freqinfo_dl,Integer,int,,,1,dl number of items specified in the scs-SpecificCarrierList of SIB1 or RRCReconfig,,,,,,,,,,,,,,
8381,nr_freqinfo_dl_offset_to_carrier,,nr_freqinfo_dl,Integer,int,,,8,dl offset to carrier as specified in SIB1 or RRCReconfig,,,,,,,,,,,,,,
8382,nr_freqinfo_dl_scs_khz,,nr_freqinfo_dl,Integer,int,,,8,dl numerology in SCS value as specified in of SIB1 or RRCReconfig,,,,,,,,,,,,,,
8383,nr_freqinfo_dl_carrier_bandwidth_prb,,nr_freqinfo_dl,Integer,int,,,8,dl carrier bandwidth in number of PRBs value as specified in of SIB1 or RRCReconfig,,,,,,,,,,,,,,
8384,nr_freqinfo_dl_carrier_bandwidth_mhz,,nr_freqinfo_dl,Double,double,,,8,dl carrier bandwidth in number of PRBs mapped to MHz as per 3GPP 38.101 Table 5.3.2-1,,,,,,,,,,,,,,
8385,nr_freqinfo_ul_carrier_list_n,,nr_freqinfo_ul,Integer,int,,,1,ul number of items specified in the of scs-SpecificCarrierList of SIB1 or RRCReconfig,,,,,,,,,,,,,,
8386,nr_freqinfo_ul_offset_to_carrier,,nr_freqinfo_ul,Integer,int,,,8,ul offset to carrier as specified in SIB1 or RRCReconfig,,,,,,,,,,,,,,
8387,nr_freqinfo_ul_scs_khz,,nr_freqinfo_ul,Integer,int,,,8,ul numerology in SCS as specified in of SIB1 or RRCReconfig,,,,,,,,,,,,,,
8388,nr_freqinfo_ul_carrier_bandwidth_prb,,nr_freqinfo_ul,Integer,int,,,8,ul carrier bandwidth in number of PRBs value as specified in of SIB1 or RRCReconfig,,,,,,,,,,,,,,
8389,nr_freqinfo_ul_carrier_bandwidth_mhz,,nr_freqinfo_ul,Double,double,,,8,ul carrier bandwidth in number of PRBs mapped to MHz as per 3GPP 38.101 Table 5.3.2-1,,,,,,,,,,,,,,
8390,ss_common_dl_tp,,ss_common_data_info,Double,double,,,1,Samsung's commmon data downlink throughput,,,,,,,,,,,,,,
8391,ss_common_ul_tp,,ss_common_data_info,Double,double,,,1,Samsung's commmon data uplink througput,,,,,,,,,,,,,,
8392,ss_common_dl_bler,,ss_common_data_info,Double,double,,,1,Samsung's commmon data downlink bler,,,,,,,,,,,,,,
8393,ss_common_ul_bler,,ss_common_data_info,Double,double,,,1,Samsung's commmon data uplink bler,,,,,,,,,,,,,,
8394,ss_common_dl_fer,,ss_common_data_info,Double,double,,,1,Samsung's commmon data downlink fer,,,,,,,,,,,,,,
8395,ss_common_ul_fer,,ss_common_data_info,Double,double,,,1,Samsung's commmon data uplink fer,,,,,,,,,,,,,,
8396,,,,,,,,,,,,,,,,,,,,,,,
8397,nr_5gmm_state,,nr_5gmm,String,text,,,1,nr_5gmm_state,,,,,,,,,,,,,,
8398,nr_5gmm_substate,,nr_5gmm,String,text,,,1,nr_5gmm_substate,,,,,,,,,,,,,,
8399,nr_5gmm_tac,,nr_5gmm,Integer,int,,,1,nr_5gmm_tac,,,,,,,,,,,,,,
8400,nr_5gmm_mcc,,nr_5gmm,Integer,int,,,1,,,,,,,,,,,,,,,
8401,nr_5gmm_mnc,,nr_5gmm,Integer,int,,,1,,,,,,,,,,,,,,,
8402,nr_5gmm_tmsi,,nr_5gmm,Integer,bigint,,,1,,,,,,,,,,,,,,,
8403,nr_5gmm_tmsi_hex,,nr_5gmm,String,text,,,1,,,,,,,,,,,,,,,
8404,nr_dci_slot_no,,nr_dci_info,Integer,int,,,8,,,,,,,,,,,,,,,
8405,nr_dci_scs,,nr_dci_info,String,text,,,8,,,,,,,,,,,,,,,
8406,nr_dci_sfn,,nr_dci_info,Integer,int,,,8,,,,,,,,,,,,,,,
8407,nr_dci_n_rec,,nr_dci_info,Integer,int,,,8,,,,,,,,,,,,,,,
